id,timeline_lowest_id,timeline_tweets_pulled,tweet_count,followers_cursor,followers_pulled,followers_count,following_cursor,following_pulled,following_count
2799530078,509269232769839104,11,11,-1,0,0,-1,0,50
1918982844,0,0,0,-1,0,0,-1,0,0
211120230,29463172889,130,130,-1,0,15,-1,0,4
274528543,53095906370793472,17,17,-1,0,3,-1,0,4
451689012,1320648734674456576,200,20462,-1,0,178,-1,0,401
229732102,0,0,0,-1,0,1,-1,0,0
1470362130,341244530965757952,26,26,-1,0,3,-1,0,1
904215944,0,0,0,-1,0,0,-1,0,0
2933122651,563609872432758784,20,20,-1,0,1,-1,0,1
1283858725,0,0,0,-1,0,0,-1,0,4
750956743,0,0,0,-1,0,0,-1,0,0
800519892,0,0,0,-1,0,0,-1,0,1
1388988739,424090938324303872,200,1299,-1,0,100,-1,0,328
1122634686,295225835131117568,1,1,-1,0,0,-1,0,2
2939725522,547812693965799424,7,7,-1,0,16,-1,0,119
1066244096,1070422135322099712,200,2077,-1,0,343,-1,0,361
356838959,798539914728050688,200,8120,-1,0,142,-1,0,570
307262959,254422360902467584,7,7,-1,0,4,-1,0,0
906977732,0,0,0,-1,0,0,-1,0,2
101520309,7411499811,1,1,-1,0,1,-1,0,4
2216040984,405381117890404352,4,4,-1,0,0,-1,0,6
307775724,1255373466779475969,200,445,-1,0,5,-1,0,64
1238864252,316157273577775104,7,7,-1,0,0,-1,0,4
320250632,0,0,0,-1,0,0,-1,0,1
2254440625,0,0,0,-1,0,0,-1,0,10
487496232,1052585064750505984,200,7428,-1,0,2991,-1,0,59
2498262364,0,0,0,-1,0,0,-1,0,0
420812135,877439733256695809,200,654,-1,0,21,-1,0,67
1162182216,0,0,0,-1,0,0,-1,0,1
237558131,423832291077390336,200,4917,-1,0,251,-1,0,261
1547351276,349753943749955584,1,1,-1,0,1,-1,0,63
103203393,0,0,0,-1,0,0,-1,0,0
2344668430,0,0,0,-1,0,15,-1,0,61
2172824377,0,0,0,-1,0,0,-1,0,14
486688043,953514729280081921,200,729,-1,0,216,-1,0,18
1667874692,574920150895321088,1,1,-1,0,1,-1,0,2
2752477953,0,0,0,-1,0,0,-1,0,4
1621483254,613210401996689408,200,2690,-1,0,227,-1,0,413
2431077239,0,0,0,-1,0,0,-1,0,0
2367724940,0,0,0,-1,0,0,-1,0,0
403264763,0,0,0,-1,0,7,-1,0,29
2975956678,0,0,0,-1,0,1,-1,0,29
308588659,75617598921900032,90,90,-1,0,25,-1,0,91
2463744302,0,0,0,-1,0,0,-1,0,0
2554281889,0,0,0,-1,0,8,-1,0,93
912277297,0,0,0,-1,0,0,-1,0,0
2536977284,0,0,0,-1,0,0,-1,0,25
235242604,23454824162922499,4,4,-1,0,3,-1,0,20
2277232658,0,0,0,-1,0,0,-1,0,0
1009125326,0,0,0,-1,0,6,-1,0,9
67881042,3471138502,2,2,-1,0,2,-1,0,29
717445358,0,0,0,-1,0,0,-1,0,10
54679600,251460810101096448,15,15,-1,0,0,-1,0,0
1968484464,0,0,0,-1,0,0,-1,0,14
1598767718,0,0,0,-1,0,0,-1,0,0
215094694,3421358864207872,101,101,-1,0,81,-1,0,0
948937298,0,0,0,-1,0,3,-1,0,1
529752223,530862919638978560,200,7159,-1,0,107,-1,0,146
229343946,17444251805687808,9,9,-1,0,8,-1,0,11
192577746,0,0,0,-1,0,8,-1,0,4
407265953,0,0,0,-1,0,0,-1,0,0
890238204,265662862654046208,8,8,-1,0,21,-1,0,57
623088058,219156426331922433,78,78,-1,0,26,-1,0,0
125105591,10831735401,4,4,-1,0,2,-1,0,23
181512050,0,0,0,-1,0,1,-1,0,0
1111999112,0,0,0,-1,0,0,-1,0,1
320851661,0,0,0,-1,0,5,-1,0,7
56241482,0,0,0,-1,0,3,-1,0,21
1274252719,0,0,0,-1,0,4,-1,0,7
2573428968,478984584936165377,1,1,-1,0,0,-1,0,1
2188590097,399925051681546241,1,1,-1,0,0,-1,0,0
2851845653,0,0,0,-1,0,0,-1,0,0
2936099730,546058211548078081,10,10,-1,0,3,-1,0,3
2385560582,0,0,0,-1,0,4,-1,0,31
71479680,3752561042,1,1,-1,0,1,-1,0,19
774412051,0,0,0,-1,0,0,-1,0,6
78196853,4460647612,100,100,-1,0,165,-1,0,208
2602829262,912322357771014144,7,7,-1,0,58,-1,0,15
328837500,0,0,0,-1,0,0,-1,0,1
348253617,98965305543499777,6,6,-1,0,1,-1,0,14
1475558198,428679130620522496,1,1,-1,0,1,-1,0,1
235500899,148690559177981952,2,2,-1,0,1,-1,0,1
204472540,0,0,0,-1,0,0,-1,0,0
764200310,0,0,0,-1,0,0,-1,0,2
103658151,0,0,0,-1,0,1,-1,0,1
588006539,211758160757796864,2,2,-1,0,4,-1,0,3
868219092,0,0,0,-1,0,0,-1,0,8
2984363877,556878495058784256,3,3,-1,0,3,-1,0,20
77148695,4362621521,3,3,-1,0,2,-1,0,0
2299118100,0,0,0,-1,0,1,-1,0,2
2311659194,0,0,0,-1,0,0,-1,0,0
2889211342,536506717555937281,8,8,-1,0,3,-1,0,46
1296150211,319609342187933696,1,1,-1,0,1,-1,0,1
2904765837,540530964653682689,7,7,-1,0,0,-1,0,10
1586391013,355765070908755969,7,7,-1,0,4,-1,0,40
1092806366,291242441695195136,3,3,-1,0,0,-1,0,0
624772951,0,0,0,-1,0,1,-1,0,0
1916539898,384228758388895744,8,8,-1,0,16,-1,0,72
1717234825,0,0,0,-1,0,0,-1,0,19
428905498,1015225109001498626,200,232,-1,0,23,-1,0,406
317964044,96623556464607233,200,475,-1,0,117,-1,0,317
2759186462,0,0,0,-1,0,0,-1,0,0
102552927,7463795146,1,1,-1,0,8,-1,0,62
2820568367,566200622622707712,16,16,-1,0,1,-1,0,33
2912832712,0,0,0,-1,0,1,-1,0,7
433173032,1289140327484358657,200,2715,-1,0,189,-1,0,324
772699382,238097419919826944,1,1,-1,0,3,-1,0,0
380360967,0,0,0,-1,0,0,-1,0,6
1555109215,421351674070855680,14,14,-1,0,0,-1,0,54
165632983,0,0,0,-1,0,5,-1,0,2
2989225365,0,0,0,-1,0,5,-1,0,1
582182261,362855000478724096,200,354,-1,0,68,-1,0,166
943491565,268040141363347456,7,7,-1,0,0,-1,0,8
1446915703,824596719908356096,5,5,-1,0,112,-1,0,0
1717804334,374054013421240320,30,30,-1,0,30,-1,0,35
518607341,0,0,0,-1,0,0,-1,0,1
1293188568,602136383415685120,1,1,-1,0,5,-1,0,92
316496549,0,0,0,-1,0,0,-1,0,1
46077714,2101582846,5,5,-1,0,2,-1,0,0
123854892,0,0,0,-1,0,2,-1,0,0
2844435495,0,0,0,-1,0,0,-1,0,20
1633698284,377131245530284032,20,20,-1,0,4,-1,0,30
2355976206,0,0,0,-1,0,0,-1,0,3
234663162,0,0,0,-1,0,1,-1,0,286
2864429991,0,0,0,-1,0,0,-1,0,0
310436157,0,0,0,-1,0,0,-1,0,2
592597189,207052238584152064,72,72,-1,0,4,-1,0,11
213877757,0,0,0,-1,0,8,-1,0,21
2869969474,531630302574444544,2,2,-1,0,21,-1,0,0
2316997773,0,0,0,-1,0,0,-1,0,1
2864220851,0,0,0,-1,0,0,-1,0,7
42870549,0,0,0,-1,0,1,-1,0,3
19894383,835178692720517120,200,669,-1,0,53,-1,0,748
2526778481,0,0,0,-1,0,0,-1,0,0
292050436,65223986023366656,1,1,-1,0,4,-1,0,10
2890181270,0,0,0,-1,0,0,-1,0,5
931108724,266019384135397377,2,2,-1,0,18,-1,0,20
2841547198,0,0,0,-1,0,0,-1,0,19
2162061522,0,0,0,-1,0,3,-1,0,48
596513243,0,0,0,-1,0,0,-1,0,1
2834854945,0,0,0,-1,0,7,-1,0,53
1714137841,0,0,0,-1,0,0,-1,0,10
1345717766,323986713246588928,5,5,-1,0,1,-1,0,0
429470853,143856928672579584,108,108,-1,0,28,-1,0,63
761102498,236293954054782978,2,2,-1,0,0,-1,0,3
1890650070,0,0,0,-1,0,1,-1,0,0
2900820578,533985129174007808,1,1,-1,0,1,-1,0,25
1097331806,973955712987553792,7,7,-1,0,2,-1,0,22
2826688519,611612760175157249,1,1,-1,0,0,-1,0,0
885314396,258860840609009664,3,3,-1,0,6,-1,0,23
2825561018,514256002099589120,1,1,-1,0,0,-1,0,4
1535727254,347936009809444864,185,185,-1,0,0,-1,0,0
753779983,899112503816454145,200,4359,-1,0,100,-1,0,200
319591675,0,0,0,-1,0,2,-1,0,0
2193908513,0,0,0,-1,0,0,-1,0,6
2845518836,0,0,0,-1,0,0,-1,0,42
376463919,0,0,0,-1,0,1,-1,0,1
707104873,0,0,0,-1,0,4,-1,0,17
419292124,0,0,0,-1,0,3,-1,0,0
26397513,331162560130859010,200,704,-1,0,53,-1,0,201
183023737,114817075490467841,1,1,-1,0,0,-1,0,3
354803265,0,0,0,-1,0,0,-1,0,0
48094232,2211639390,4,4,-1,0,8,-1,0,12
1020416556,0,0,0,-1,0,0,-1,0,0
1592247344,377952097167491072,200,2001,-1,0,111,-1,0,0
1924718215,0,0,0,-1,0,0,-1,0,2
2824938003,525690700785270784,1,1,-1,0,1,-1,0,6
2728698045,494319954473525249,7,7,-1,0,8,-1,0,130
2993200776,558580030117126144,2,2,-1,0,0,-1,0,39
2830758746,0,0,0,-1,0,4,-1,0,6
1115102804,294194138449076224,8,8,-1,0,1,-1,0,13
2172988207,397169277809090560,40,40,-1,0,502,-1,0,462
80992057,4722724217,7,7,-1,0,0,-1,0,2
817568612,0,0,0,-1,0,3,-1,0,22
241018172,28363472869789696,6,6,-1,0,7,-1,0,6
759087504,235693501197717504,2,2,-1,0,1,-1,0,31
700874220,225188400733499393,1,1,-1,0,0,-1,0,1
230215443,802701899786952704,200,2655,-1,0,571,-1,0,51
1016662262,0,0,0,-1,0,0,-1,0,3
521747284,0,0,0,-1,0,1,-1,0,14
1296367255,593495823742271489,200,915,-1,0,70,-1,0,189
1597696843,358661661982330880,6,6,-1,0,20,-1,0,40
185187173,22615777668,14,14,-1,0,4,-1,0,13
1439551086,0,0,0,-1,0,2,-1,0,7
2330344347,507875890949545984,1,1,-1,0,17,-1,0,80
604077412,211638324866203649,1,1,-1,0,3,-1,0,4
47432444,2182601358,15,15,-1,0,2,-1,0,3
1409966384,340122710631915520,11,11,-1,0,294,-1,0,3
74938429,4047928731,2,2,-1,0,1,-1,0,1
496600209,0,0,0,-1,0,0,-1,0,0
2156152718,0,0,0,-1,0,0,-1,0,0
2365304765,440457988374294528,200,438,-1,0,20,-1,0,46
2324211386,0,0,0,-1,0,0,-1,0,0
501434621,0,0,0,-1,0,4,-1,0,1
2539668965,829420394536898560,200,1626,-1,0,206,-1,0,176
118744662,0,0,0,-1,0,0,-1,0,0
1164501968,556694184279568385,3,3,-1,0,12,-1,0,0
181117805,0,0,0,-1,0,2,-1,0,3
849644869,1314148045756542977,200,579,-1,0,2,-1,0,0
1141431102,297567607840722944,5,5,-1,0,11,-1,0,32
2783387332,0,0,0,-1,0,0,-1,0,5
2809443991,0,0,0,-1,0,0,-1,0,0
1141828634,0,0,0,-1,0,0,-1,0,6
1587809978,355637443216683010,11,11,-1,0,2,-1,0,37
472262820,1252088061380435968,200,1137,-1,0,194,-1,0,228
203232894,0,0,0,-1,0,0,-1,0,1
2418361398,0,0,0,-1,0,0,-1,0,8
2310424866,447601876880482304,200,577,-1,0,61,-1,0,258
335702067,0,0,0,-1,0,1,-1,0,11
606185465,0,0,0,-1,0,0,-1,0,4
2388136111,445722416459698178,1,1,-1,0,0,-1,0,8
153301846,15686187144,1,1,-1,0,0,-1,0,0
2197525288,0,0,0,-1,0,0,-1,0,4
451072946,0,0,0,-1,0,13,-1,0,11
1421775792,0,0,0,-1,0,1,-1,0,0
617412561,298138158942531584,200,473,-1,0,62,-1,0,8
287000933,250699416489578496,200,938,-1,0,56,-1,0,28
1132243100,0,0,0,-1,0,0,-1,0,0
489749015,0,0,0,-1,0,0,-1,0,5
245634664,32289550126555136,56,56,-1,0,15,-1,0,119
1413778224,0,0,0,-1,0,5,-1,0,9
2203117238,403339081439920128,2,2,-1,0,5,-1,0,16
2738100953,498095936502255616,8,8,-1,0,0,-1,0,1
74093888,380381210007977984,48,48,-1,0,1,-1,0,0
1267863518,0,0,0,-1,0,0,-1,0,0
316701755,0,0,0,-1,0,0,-1,0,0
305102022,0,0,0,-1,0,0,-1,0,0
363487114,107679188818993152,10,10,-1,0,1,-1,0,0
409210559,0,0,0,-1,0,0,-1,0,0
1104883861,0,0,0,-1,0,1,-1,0,0
77960770,4438219241,1,1,-1,0,0,-1,0,1
2669736911,484852365527625728,2,2,-1,0,5,-1,0,32
836553913,0,0,0,-1,0,0,-1,0,5
950681588,0,0,0,-1,0,0,-1,0,0
1719053796,0,0,0,-1,0,0,-1,0,0
100186669,17065933369,41,41,-1,0,10,-1,0,137
1194002606,0,0,0,-1,0,0,-1,0,0
206678655,252412185282752512,4,4,-1,0,1,-1,0,0
1582856706,0,0,0,-1,0,0,-1,0,3
472039009,161695708989235202,28,28,-1,0,15,-1,0,30
2500343109,0,0,0,-1,0,2,-1,0,21
470497511,755148191365038086,200,669,-1,0,415,-1,0,77
1456777488,338594706508374017,7,7,-1,0,1,-1,0,1
2202368365,402628136891740163,1,1,-1,0,1,-1,0,8
355208510,0,0,0,-1,0,0,-1,0,11
1912988431,383813082008399872,82,82,-1,0,29,-1,0,72
2587429217,0,0,0,-1,0,12,-1,0,15
803509482,243145555956625410,1,1,-1,0,0,-1,0,20
1330079952,378909162513502209,1,1,-1,0,6,-1,0,8
617229783,249389844483166208,5,5,-1,0,3,-1,0,11
703326398,225625646200655872,1,1,-1,0,0,-1,0,1
2937466318,547125736625410049,1,1,-1,0,1,-1,0,36
465106136,385271531762221056,137,137,-1,0,51,-1,0,227
2588758327,487335683212972032,12,12,-1,0,0,-1,0,0
1280898786,314832141240393728,37,37,-1,0,5,-1,0,4
67915209,958681770802728960,200,1133,-1,0,112,-1,0,282
1630073298,0,0,0,-1,0,2,-1,0,20
544578627,371749733431119874,200,220,-1,0,59,-1,0,61
214138334,0,0,0,-1,0,0,-1,0,1
2489862588,465489981474373634,3,3,-1,0,9,-1,0,55
1829052330,376700271067672576,4,4,-1,0,7,-1,0,58
300335026,0,0,0,-1,0,0,-1,0,0
1884907610,899735244474949632,4,4,-1,0,2,-1,0,9
220616153,835734533744037889,200,437,-1,0,105,-1,0,324
603641124,211474225448501248,7,7,-1,0,1,-1,0,0
2975303382,0,0,0,-1,0,11,-1,0,33
192022138,0,0,0,-1,0,0,-1,0,0
559742020,0,0,0,-1,0,0,-1,0,0
801345439,245711493809709057,140,140,-1,0,17,-1,0,22
2604001620,0,0,0,-1,0,1,-1,0,45
211397095,0,0,0,-1,0,20,-1,0,0
2318872073,0,0,0,-1,0,10,-1,0,6
156265374,0,0,0,-1,0,0,-1,0,1
109446204,8351553442287616,4,4,-1,0,9,-1,0,0
113597741,0,0,0,-1,0,0,-1,0,0
2581274833,557313063595294721,200,1666,-1,0,27,-1,0,149
550513748,1267438901821669377,200,998,-1,0,61,-1,0,118
471100309,0,0,0,-1,0,0,-1,0,0
2661971576,501710965360955392,200,889,-1,0,59,-1,0,65
2349673118,515136768220217344,200,1160,-1,0,130,-1,0,345
242019526,135466936246087680,2,2,-1,0,0,-1,0,2
490522431,174294776391278592,5,5,-1,0,0,-1,0,0
392122184,1016420600393404417,200,12626,-1,0,701,-1,0,388
854243149,0,0,0,-1,0,0,-1,0,2
1468405783,339871165038358528,20,20,-1,0,0,-1,0,0
2796886667,517125873259257856,1,1,-1,0,0,-1,0,0
970909608,0,0,0,-1,0,0,-1,0,46
420380792,0,0,0,-1,0,0,-1,0,0
1339563990,561914571926298624,200,4680,-1,0,1540,-1,0,2142
178738879,21239815060,1,1,-1,0,3,-1,0,0
565371440,638950424486084608,3,3,-1,0,2,-1,0,0
1960717075,0,0,0,-1,0,0,-1,0,31
373550682,0,0,0,-1,0,1,-1,0,42
1884593593,0,0,0,-1,0,0,-1,0,10
2874555761,532715770103738369,2,2,-1,0,5,-1,0,77
937877774,0,0,0,-1,0,0,-1,0,0
2785242585,0,0,0,-1,0,0,-1,0,0
887619691,334865863524102144,10,10,-1,0,4,-1,0,25
448924225,152038348284887042,6,6,-1,0,1,-1,0,0
1123648706,385840751352889346,1,1,-1,0,15,-1,0,39
463503481,0,0,0,-1,0,0,-1,0,0
2704182504,0,0,0,-1,0,6,-1,0,44
630319678,0,0,0,-1,0,0,-1,0,8
2976898732,682200382743949313,1,1,-1,0,0,-1,0,0
854204810,0,0,0,-1,0,0,-1,0,0
374253925,0,0,0,-1,0,2,-1,0,12
2155675772,0,0,0,-1,0,0,-1,0,11
2422549193,0,0,0,-1,0,1,-1,0,1
1253350531,310237928200753154,1,1,-1,0,0,-1,0,0
490190915,0,0,0,-1,0,1,-1,0,10
47941071,2205727592,9,9,-1,0,10,-1,0,106
603130608,0,0,0,-1,0,0,-1,0,17
210977901,0,0,0,-1,0,2,-1,0,0
2356677247,0,0,0,-1,0,1,-1,0,4
1474326049,340768315511296001,1,1,-1,0,1,-1,0,41
2956972938,0,0,0,-1,0,0,-1,0,6
1106047946,0,0,0,-1,0,1,-1,0,10
2352787263,436299313254506496,14,14,-1,0,0,-1,0,38
2396229823,0,0,0,-1,0,1,-1,0,10
874536134,0,0,0,-1,0,0,-1,0,0
136374078,12720781527,1,1,-1,0,2,-1,0,11
2201436680,0,0,0,-1,0,0,-1,0,2
2478973523,0,0,0,-1,0,0,-1,0,0
127799704,0,0,0,-1,0,5,-1,0,133
919184389,277895955234320386,83,83,-1,0,16,-1,0,307
213342832,0,0,0,-1,0,2,-1,0,1
1247771208,324350914590822400,3,3,-1,0,2,-1,0,26
586808935,205566284857999361,3,3,-1,0,31,-1,0,989
2969540643,602766406611030017,200,370,-1,0,40,-1,0,246
1308658584,0,0,0,-1,0,1,-1,0,11
1699740858,400590954442141696,200,431,-1,0,178,-1,0,288
2668714646,0,0,0,-1,0,0,-1,0,0
2704588453,0,0,0,-1,0,0,-1,0,0
1288394305,0,0,0,-1,0,1,-1,0,20
172918581,19958951419,11,11,-1,0,14,-1,0,5
40828625,565669460192034817,51,51,-1,0,13,-1,0,79
367410715,0,0,0,-1,0,0,-1,0,0
2986693388,556456021434982400,2,2,-1,0,2,-1,0,11
882998082,611615161477124096,1,1,-1,0,4,-1,0,0
142535544,0,0,0,-1,0,1,-1,0,0
2927376138,554073819212967936,6,6,-1,0,28,-1,0,139
2884864437,0,0,0,-1,0,0,-1,0,1
2892496219,530586930803535873,2,2,-1,0,0,-1,0,3
755612780,0,0,0,-1,0,0,-1,0,3
44456823,2021206500,2,2,-1,0,43,-1,0,95
423178451,141027701568974848,3,3,-1,0,12,-1,0,19
284317819,60167869761191936,41,41,-1,0,6,-1,0,0
2165500599,0,0,0,-1,0,1,-1,0,10
580990695,202399203673116672,1,1,-1,0,0,-1,0,1
103927761,0,0,0,-1,0,0,-1,0,22
1583767820,0,0,0,-1,0,0,-1,0,0
1205278184,304655479655763968,8,8,-1,0,0,-1,0,0
2340777596,433680798533685248,1,1,-1,0,0,-1,0,2
2531293753,0,0,0,-1,0,1,-1,0,12
2413469935,0,0,0,-1,0,0,-1,0,6
406836726,0,0,0,-1,0,5,-1,0,24
544649038,0,0,0,-1,0,3,-1,0,4
1629836918,389729012848676865,200,653,-1,0,288,-1,0,1892
2635164912,0,0,0,-1,0,0,-1,0,0
1974933456,0,0,0,-1,0,0,-1,0,1
106634475,0,0,0,-1,0,0,-1,0,0
1648720434,364512914490671104,1,1,-1,0,0,-1,0,0
445909076,0,0,0,-1,0,11,-1,0,65
1343931570,0,0,0,-1,0,0,-1,0,0
2788382108,0,0,0,-1,0,0,-1,0,0
829585034,0,0,0,-1,0,2,-1,0,18
244696597,31490443107631105,23,23,-1,0,0,-1,0,0
418118259,380357837857509376,200,5836,-1,0,117,-1,0,0
220971387,95075011014049792,3,3,-1,0,0,-1,0,0
2869088489,0,0,0,-1,0,0,-1,0,0
1231813417,0,0,0,-1,0,0,-1,0,6
2940673115,548827605898911744,12,12,-1,0,5,-1,0,40
1884145261,0,0,0,-1,0,0,-1,0,3
2866478666,524128552610836480,21,21,-1,0,8,-1,0,7
2406534517,461641736239218689,1,1,-1,0,0,-1,0,0
877180494,0,0,0,-1,0,0,-1,0,0
1488786048,342803791436996608,1,1,-1,0,6,-1,0,14
1073904680,0,0,0,-1,0,0,-1,0,1
2262162390,0,0,0,-1,0,0,-1,0,5
2389653858,0,0,0,-1,0,0,-1,0,0
729685753,253067081040412673,1,1,-1,0,4,-1,0,2
1512685897,428257556688285696,200,561,-1,0,27,-1,0,36
546372832,551178681767723008,4,4,-1,0,3,-1,0,5
1375305554,0,0,0,-1,0,0,-1,0,8
2750360631,0,0,0,-1,0,0,-1,0,0
2834069485,0,0,0,-1,0,2,-1,0,0
534417906,184060053031100416,38,38,-1,0,6,-1,0,90
434273063,0,0,0,-1,0,0,-1,0,0
2994032871,0,0,0,-1,0,0,-1,0,1
860751775,1138781787960815616,200,1138,-1,0,50,-1,0,67
1255565738,429704110523572225,39,39,-1,0,147,-1,0,446
2201381689,402439797085458432,1,1,-1,0,2,-1,0,2
389960063,124395326407847936,81,81,-1,0,30,-1,0,39
2348871067,435517168692649984,1,1,-1,0,0,-1,0,3
277701034,55387991136411648,1,1,-1,0,2,-1,0,1
2592589203,475753670085455872,106,106,-1,0,16,-1,0,345
1535415584,347883819791159296,3,3,-1,0,4,-1,0,57
1148913372,0,0,0,-1,0,0,-1,0,5
92601218,0,0,0,-1,0,2,-1,0,0
523799472,0,0,0,-1,0,0,-1,0,0
918764816,263961268346576896,1,1,-1,0,3,-1,0,10
2680914555,0,0,0,-1,0,0,-1,0,3
1120977151,295208560403550208,31,31,-1,0,14,-1,0,30
463449070,0,0,0,-1,0,9,-1,0,17
612834065,0,0,0,-1,0,0,-1,0,0
2864894664,523832208956477441,109,109,-1,0,29,-1,0,33
1327787714,0,0,0,-1,0,1,-1,0,10
980090996,0,0,0,-1,0,0,-1,0,0
2426559288,1223631931532689408,200,26194,-1,0,4926,-1,0,66
2422493118,633333282533429248,200,895,-1,0,88,-1,0,552
287203780,73264223404306432,1,1,-1,0,0,-1,0,3
2719891192,502226867152506881,2,2,-1,0,3,-1,0,32
108744712,8254599123,20,20,-1,0,18,-1,0,913
2184522675,0,0,0,-1,0,0,-1,0,1
2866263866,524032641729716224,1,1,-1,0,5,-1,0,6
1727414479,0,0,0,-1,0,3,-1,0,54
527682785,1180443250194358272,5,5,-1,0,3,-1,0,115
1162205918,0,0,0,-1,0,0,-1,0,1
484358878,166427351104753665,11,11,-1,0,3,-1,0,37
1875910567,0,0,0,-1,0,0,-1,0,0
92628633,0,0,0,-1,0,0,-1,0,1
2927011625,545924972255150081,1,1,-1,0,1,-1,0,9
2547486306,0,0,0,-1,0,2,-1,0,17
539243103,194441281097830400,4,4,-1,0,1,-1,0,7
1145583894,342730152800841728,1,1,-1,0,0,-1,0,4
2476971320,531439665984077824,2,2,-1,0,0,-1,0,4
1860531116,378505165801668609,19,19,-1,0,10,-1,0,28
2693107717,494543604212580352,1,1,-1,0,5,-1,0,25
2426555794,447925077426716672,39,39,-1,0,61,-1,0,198
342435176,102838925814546432,4,4,-1,0,3,-1,0,8
767606904,240096367484223488,8,8,-1,0,11,-1,0,58
395119089,0,0,0,-1,0,0,-1,0,0
820992314,0,0,0,-1,0,0,-1,0,9
473919482,162164619228618753,1,1,-1,0,0,-1,0,1
525054238,0,0,0,-1,0,0,-1,0,6
2752106618,0,0,0,-1,0,1,-1,0,0
1205161508,305024910370148354,1,1,-1,0,2,-1,0,2
120084199,0,0,0,-1,0,0,-1,0,0
2726256831,0,0,0,-1,0,7,-1,0,0
2311018103,643585439803183105,200,241,-1,0,64,-1,0,60
870991484,-1,1,1,-1,0,14,-1,0,1
346115603,0,0,19,-1,0,1,-1,0,0
1646825509,0,0,0,-1,0,0,-1,0,0
492116687,0,0,2,-1,0,1,-1,0,0
2762621543,0,0,63,-1,0,66,-1,0,337
535682376,0,0,1,-1,0,1,-1,0,16
252910368,0,0,1,-1,0,3,-1,0,1
1236227287,0,0,0,-1,0,0,-1,0,0
396864970,0,0,7,-1,0,19,-1,0,186
611824927,0,0,29,-1,0,0,-1,0,0
1671602641,0,0,0,-1,0,0,-1,0,0
293156829,0,0,2,-1,0,20,-1,0,22
2337550727,0,0,2,-1,0,0,-1,0,1
172274209,0,0,8,-1,0,12,-1,0,10
1157712991,0,0,20,-1,0,84,-1,0,221
966624828,0,0,3130,-1,0,450,-1,0,496
2872842849,0,0,10,-1,0,1,-1,0,7
2614214816,0,0,1,-1,0,2,-1,0,15
281593094,0,0,3504,-1,0,53,-1,0,52
239159951,0,0,0,-1,0,0,-1,0,0
765074935,0,0,0,-1,0,0,-1,0,0
563761849,0,0,2,-1,0,7,-1,0,133
185604328,0,0,2,-1,0,3,-1,0,42
158356691,0,0,1,-1,0,0,-1,0,0
2476065902,0,0,1,-1,0,0,-1,0,7
1538666803,0,0,0,-1,0,0,-1,0,2
307035580,0,0,12,-1,0,0,-1,0,5
420224582,0,0,938,-1,0,249,-1,0,714
2341957587,0,0,0,-1,0,0,-1,0,0
1102446572,0,0,0,-1,0,0,-1,0,0
331217634,0,0,0,-1,0,1,-1,0,0
105223621,0,0,0,-1,0,2,-1,0,0
857044603,0,0,28,-1,0,51,-1,0,294
608482988,0,0,1379,-1,0,145,-1,0,293
2902013107,0,0,0,-1,0,0,-1,0,0
887781823,0,0,50,-1,0,84,-1,0,218
2788710131,0,0,24,-1,0,20,-1,0,13
610157873,0,0,3,-1,0,2,-1,0,11
2199749317,0,0,0,-1,0,0,-1,0,0
142133099,0,0,64,-1,0,42,-1,0,0
286490617,0,0,0,-1,0,1,-1,0,0
520951755,0,0,15,-1,0,0,-1,0,5
1724851363,0,0,3,-1,0,0,-1,0,6
2230129093,0,0,0,-1,0,3,-1,0,40
2684139971,0,0,0,-1,0,0,-1,0,0
1024278848,0,0,2,-1,0,10,-1,0,0
833713146,0,0,0,-1,0,0,-1,0,7
505634677,0,0,15,-1,0,20,-1,0,36
2531391291,0,0,0,-1,0,0,-1,0,22
2956184768,0,0,4,-1,0,6,-1,0,87
562393244,0,0,1063,-1,0,314,-1,0,491
2356246140,0,0,0,-1,0,0,-1,0,0
1276748167,0,0,0,-1,0,0,-1,0,3
1549751568,0,0,1,-1,0,0,-1,0,6
518881767,0,0,3,-1,0,2,-1,0,8
748454593,0,0,1,-1,0,0,-1,0,0
2782534009,0,0,436,-1,0,8,-1,0,29
1126048718,0,0,0,-1,0,2,-1,0,1
177518684,0,0,3,-1,0,0,-1,0,0
2733322702,0,0,0,-1,0,0,-1,0,0
346765795,0,0,0,-1,0,0,-1,0,0
2313804093,0,0,1,-1,0,0,-1,0,1
446721354,0,0,9,-1,0,8,-1,0,72
1194178934,0,0,0,-1,0,0,-1,0,3
853102237,0,0,25,-1,0,8,-1,0,25
1086758930,0,0,0,-1,0,0,-1,0,7
2343496080,0,0,0,-1,0,0,-1,0,0
77327705,0,0,0,-1,0,17,-1,0,5
873150505,0,0,8,-1,0,20,-1,0,121
1305601164,0,0,0,-1,0,0,-1,0,0
1523505714,0,0,295,-1,0,118,-1,0,154
714694172,0,0,239,-1,0,42,-1,0,59
474775128,0,0,0,-1,0,3,-1,0,2
497341895,0,0,23248,-1,0,811,-1,0,1014
825330258,0,0,60,-1,0,13,-1,0,97
2787127486,0,0,0,-1,0,0,-1,0,19
2172057894,0,0,0,-1,0,0,-1,0,0
353074434,0,0,0,-1,0,0,-1,0,0
2932986109,0,0,0,-1,0,4,-1,0,0
2494599907,0,0,0,-1,0,1,-1,0,6
189013413,0,0,572,-1,0,196,-1,0,596
2739369054,0,0,69,-1,0,73,-1,0,74
