id,followers_cursor,followers_pulled,followers_count,following_cursor,following_pulled,following_count
269705858,-1,0,0,-1,0,0
579249860,-1,0,1,-1,0,0
1103297070,-1,0,18,-1,0,14
1695075571,-1,0,6,-1,0,8
327526663,-1,0,3,-1,0,40
2372810702,-1,0,0,-1,0,1
2804968105,-1,0,3,-1,0,44
399340578,-1,0,381,-1,0,493
237710310,-1,0,7,-1,0,45
135276612,-1,0,4,-1,0,8
1351680860,-1,0,15882,-1,0,0
28400727,-1,0,1,-1,0,2
1916053183,-1,0,0,-1,0,4
815896730,-1,0,2,-1,0,3
2327548158,-1,0,0,-1,0,8
23510845,-1,0,3,-1,0,0
459293322,-1,0,3,-1,0,51
1409190541,-1,0,4,-1,0,37
563828769,-1,0,3,-1,0,1
1694334554,-1,0,0,-1,0,9
2985484735,-1,0,0,-1,0,0
1334631684,-1,0,2,-1,0,24
1516440792,-1,0,0,-1,0,1
2975230614,-1,0,2,-1,0,10
548186000,-1,0,4,-1,0,6
2433433002,-1,0,0,-1,0,12
2850729406,-1,0,8,-1,0,60
973277785,-1,0,0,-1,0,0
549798453,-1,0,0,-1,0,43
2472505256,-1,0,1,-1,0,3
2600628878,-1,0,90,-1,0,113
712850264,-1,0,43,-1,0,112
269862086,-1,0,0,-1,0,0
2420814547,-1,0,1,-1,0,2
165919009,-1,0,0,-1,0,1
827288796,-1,0,0,-1,0,0
1114288536,-1,0,0,-1,0,10
355523312,-1,0,0,-1,0,1
2251095187,-1,0,113,-1,0,13
985584536,-1,0,0,-1,0,10
2944337642,-1,0,1,-1,0,7
172147405,-1,0,0,-1,0,3
105776670,-1,0,0,-1,0,0
2829938858,-1,0,13,-1,0,32
160915060,-1,0,8,-1,0,8
245000928,-1,0,1,-1,0,43
170967600,-1,0,0,-1,0,0
2365734525,-1,0,0,-1,0,0
194507145,-1,0,0,-1,0,2
1425728714,-1,0,4,-1,0,14
2533242541,-1,0,3,-1,0,3
2523604502,-1,0,12,-1,0,0
2274815792,-1,0,2,-1,0,5
2362619480,-1,0,0,-1,0,0
19034507,-1,0,1,-1,0,0
2238116749,-1,0,6,-1,0,1
723238236,-1,0,6,-1,0,14
476196496,-1,0,2,-1,0,36
403920723,-1,0,0,-1,0,0
527213108,-1,0,73,-1,0,120
1149995600,-1,0,2,-1,0,0
2301746353,-1,0,2,-1,0,1
2898564451,-1,0,6,-1,0,14
970772646,-1,0,8,-1,0,36
1944446767,-1,0,0,-1,0,10
533618505,-1,0,2,-1,0,70
169328346,-1,0,0,-1,0,0
593550204,-1,0,0,-1,0,9
2949791360,-1,0,0,-1,0,2
2445823057,-1,0,3,-1,0,188
190828937,-1,0,1,-1,0,1
941955625,-1,0,5,-1,0,53
2646492553,-1,0,0,-1,0,0
418037654,-1,0,1,-1,0,60
1616126737,-1,0,0,-1,0,1
321360478,-1,0,23,-1,0,14
450160937,-1,0,1,-1,0,0
1616288108,-1,0,0,-1,0,5
578936368,-1,0,6,-1,0,6
89079098,-1,0,0,-1,0,0
100769168,-1,0,2,-1,0,1
358550005,-1,0,0,-1,0,1
2328651992,-1,0,0,-1,0,24
455242514,-1,0,357,-1,0,1466
297457298,-1,0,9,-1,0,50
2868878478,-1,0,0,-1,0,0
626749729,-1,0,4,-1,0,1
112887826,-1,0,5,-1,0,0
2966633901,-1,0,0,-1,0,58
1449239808,-1,0,0,-1,0,0
2730169868,-1,0,0,-1,0,0
824535193,-1,0,0,-1,0,7
1923979032,-1,0,0,-1,0,0
202198861,-1,0,0,-1,0,1
2976029734,-1,0,1,-1,0,0
1702600141,-1,0,51,-1,0,197
331789177,-1,0,0,-1,0,0
2422756182,-1,0,3,-1,0,1
200467384,-1,0,21,-1,0,17
51356940,-1,0,277,-1,0,916
795095258,-1,0,5,-1,0,64
304817735,-1,0,0,-1,0,1
245090950,-1,0,0,-1,0,7
2570314616,-1,0,0,-1,0,3
2731612053,-1,0,0,-1,0,8
470974196,-1,0,0,-1,0,5
1688501251,-1,0,0,-1,0,2
120120743,-1,0,0,-1,0,0
261974482,-1,0,0,-1,0,13
2239327387,-1,0,0,-1,0,9
2338307185,-1,0,36,-1,0,0
1134839023,-1,0,2,-1,0,69
36529941,-1,0,202,-1,0,126
2909465304,-1,0,13,-1,0,0
2572740251,-1,0,0,-1,0,3
317181001,-1,0,1,-1,0,4
133809567,-1,0,24,-1,0,21
492987160,-1,0,0,-1,0,0
2535667408,-1,0,0,-1,0,1
828516606,-1,0,6,-1,0,27
887555214,-1,0,0,-1,0,11
1096962888,-1,0,105,-1,0,141
1505976842,-1,0,0,-1,0,0
2601431394,-1,0,0,-1,0,2
347834711,-1,0,4,-1,0,5
389042390,-1,0,634,-1,0,450
66238407,-1,0,2,-1,0,1
221478606,-1,0,0,-1,0,0
2402316315,-1,0,0,-1,0,4
413450558,-1,0,2,-1,0,3
890652595,-1,0,0,-1,0,0
2412998372,-1,0,4,-1,0,1
332394421,-1,0,6,-1,0,15
242496870,-1,0,1,-1,0,2
92979055,-1,0,394,-1,0,702
376053629,-1,0,0,-1,0,0
2666117455,-1,0,89,-1,0,128
2176381208,-1,0,26,-1,0,84
265940743,-1,0,23,-1,0,0
2391948104,-1,0,1,-1,0,0
2869109762,-1,0,2,-1,0,7
2607995649,-1,0,0,-1,0,11
171336150,-1,0,2,-1,0,8
934144885,-1,0,0,-1,0,0
308310559,-1,0,25,-1,0,325
157051133,-1,0,9,-1,0,83
2186500465,-1,0,161,-1,0,222
477688568,-1,0,0,-1,0,17
2949105029,-1,0,4,-1,0,0
501633692,-1,0,3,-1,0,23
1672217018,-1,0,0,-1,0,0
462920648,-1,0,12,-1,0,22
2449616407,-1,0,3,-1,0,11
2167443921,-1,0,0,-1,0,0
1333230132,-1,0,0,-1,0,1
304454628,-1,0,7,-1,0,0
526037372,-1,0,0,-1,0,6
331197006,-1,0,1,-1,0,0
26159172,-1,0,1,-1,0,7
2907196563,-1,0,105,-1,0,400
496636961,-1,0,0,-1,0,0
461499346,-1,0,7,-1,0,8
1849353535,-1,0,153,-1,0,79
1065029845,-1,0,0,-1,0,0
172528595,-1,0,70,-1,0,149
2917467437,-1,0,7,-1,0,29
334292650,-1,0,0,-1,0,15
2763129213,-1,0,0,-1,0,0
859505167,-1,0,0,-1,0,0
1649083640,-1,0,0,-1,0,14
1450328648,-1,0,30,-1,0,237
187935991,-1,0,0,-1,0,0
371411905,-1,0,0,-1,0,0
2935743494,-1,0,0,-1,0,40
915033260,-1,0,9,-1,0,187
1608172645,-1,0,0,-1,0,3
287993995,-1,0,0,-1,0,3
2733201419,-1,0,0,-1,0,7
179095132,-1,0,2,-1,0,0
377634371,-1,0,15,-1,0,0
1541423743,-1,0,131,-1,0,372
2862275679,-1,0,5,-1,0,24
368931195,-1,0,3,-1,0,12
423545577,-1,0,3,-1,0,2
141731362,-1,0,0,-1,0,0
2256175112,-1,0,0,-1,0,0
1479757286,-1,0,0,-1,0,0
495706283,-1,0,0,-1,0,0
2291084170,-1,0,227,-1,0,326
606549944,-1,0,3,-1,0,58
1893065184,-1,0,0,-1,0,0
149716141,-1,0,1,-1,0,0
2940677672,-1,0,0,-1,0,0
2258322853,-1,0,0,-1,0,2
520793303,-1,0,47,-1,0,216
1597368746,-1,0,0,-1,0,1
139687898,-1,0,1022,-1,0,232
1150498770,-1,0,0,-1,0,0
880208442,-1,0,10,-1,0,94
237705745,-1,0,253,-1,0,413
884018228,-1,0,0,-1,0,0
1807583881,-1,0,0,-1,0,0
1938534822,-1,0,5,-1,0,93
2922432352,-1,0,2,-1,0,17
2484472135,-1,0,0,-1,0,1
1214718890,-1,0,0,-1,0,0
2515334275,-1,0,0,-1,0,1
329120214,-1,0,1,-1,0,0
283905063,-1,0,2,-1,0,17
1184088828,-1,0,0,-1,0,3
997488576,-1,0,0,-1,0,0
2704839918,-1,0,0,-1,0,4
963133686,-1,0,2,-1,0,6
116540331,-1,0,0,-1,0,2
2529307626,-1,0,239,-1,0,337
132917964,-1,0,1,-1,0,0
68111952,-1,0,11,-1,0,8
437587992,-1,0,7,-1,0,25
2737853150,-1,0,4,-1,0,183
2204523132,-1,0,3,-1,0,6
2430431076,-1,0,0,-1,0,0
2542741093,-1,0,1,-1,0,13
1627192116,-1,0,56,-1,0,70
1608829236,-1,0,0,-1,0,0
62069088,-1,0,1,-1,0,0
755483270,-1,0,190,-1,0,659
39025157,-1,0,702,-1,0,483
2888823617,-1,0,0,-1,0,0
320527410,-1,0,0,-1,0,1
1017611023,-1,0,18,-1,0,41
524697213,-1,0,22,-1,0,54
1217012113,-1,0,5,-1,0,36
2910048241,-1,0,0,-1,0,0
63728396,-1,0,0,-1,0,0
126321286,-1,0,10,-1,0,13
202282164,-1,0,1,-1,0,0
2988206480,-1,0,0,-1,0,42
2320456472,-1,0,11,-1,0,1123
744862082,-1,0,4,-1,0,10
762221106,-1,0,0,-1,0,0
428766563,-1,0,2,-1,0,7
843594668,-1,0,1,-1,0,0
629355271,-1,0,0,-1,0,0
2436717450,-1,0,7,-1,0,25
195328372,-1,0,9,-1,0,75
2554493049,-1,0,0,-1,0,2
2869354024,-1,0,3,-1,0,11
278940678,-1,0,2,-1,0,7
183254401,-1,0,2,-1,0,15
1264824620,-1,0,9,-1,0,5
209783009,-1,0,3,-1,0,1
752899874,-1,0,0,-1,0,6
336656901,-1,0,0,-1,0,2
552548150,-1,0,709,-1,0,609
2938280325,-1,0,10,-1,0,281
2204281843,-1,0,2,-1,0,17
1015451486,-1,0,0,-1,0,0
1021740438,-1,0,570,-1,0,2170
2800809224,-1,0,1,-1,0,7
1440337512,-1,0,0,-1,0,0
50412823,-1,0,6,-1,0,49
1026570752,-1,0,0,-1,0,0
1288120560,-1,0,4,-1,0,73
739580719,-1,0,1,-1,0,0
370905172,-1,0,0,-1,0,0
581030163,-1,0,1,-1,0,22
94954950,-1,0,1,-1,0,21
558848529,-1,0,4,-1,0,84
835900045,-1,0,21045,-1,0,1835
160073065,-1,0,1,-1,0,2
510171759,-1,0,0,-1,0,0
2273243983,-1,0,0,-1,0,14
371897792,-1,0,0,-1,0,0
967379041,-1,0,4,-1,0,21
1125402025,-1,0,0,-1,0,1
2629653579,-1,0,0,-1,0,1
1514288851,-1,0,0,-1,0,88
1284105614,-1,0,0,-1,0,0
299112588,-1,0,60,-1,0,206
1099093302,-1,0,0,-1,0,0
103181760,-1,0,14,-1,0,0
1091188298,-1,0,0,-1,0,0
2683792466,-1,0,0,-1,0,1
611166047,-1,0,11,-1,0,32
47635973,-1,0,11,-1,0,4
2514943827,-1,0,0,-1,0,0
2872386755,-1,0,0,-1,0,0
136390738,-1,0,1,-1,0,0
391039688,-1,0,343,-1,0,274
585472430,-1,0,0,-1,0,0
517597018,-1,0,2,-1,0,37
419651350,-1,0,8,-1,0,47
2333868157,-1,0,54,-1,0,51
469313014,-1,0,15,-1,0,19
724741657,-1,0,0,-1,0,0
1402897464,-1,0,0,-1,0,1
458801645,-1,0,2,-1,0,0
2859443759,-1,0,2,-1,0,2
141754686,-1,0,4,-1,0,0
2617239475,-1,0,0,-1,0,6
496520304,-1,0,3,-1,0,19
1145360017,-1,0,0,-1,0,3
316733688,-1,0,0,-1,0,4
2923384247,-1,0,1,-1,0,0
2551999958,-1,0,16,-1,0,34
610212347,-1,0,0,-1,0,1
278670654,-1,0,1,-1,0,1
163538591,-1,0,1,-1,0,0
2574919611,-1,0,0,-1,0,0
2440034672,-1,0,590,-1,0,727
1345003008,-1,0,1,-1,0,34
223040037,-1,0,0,-1,0,0
1583684760,-1,0,0,-1,0,0
198024523,-1,0,2,-1,0,2
1581415171,-1,0,0,-1,0,1
2680964401,-1,0,0,-1,0,0
571071579,-1,0,1,-1,0,0
927580777,-1,0,2,-1,0,8
719161469,-1,0,11,-1,0,40
1540610588,-1,0,0,-1,0,15
2223354985,-1,0,0,-1,0,2
2536250966,-1,0,0,-1,0,5
2844468606,-1,0,0,-1,0,1
298198005,-1,0,0,-1,0,1
39144563,-1,0,23,-1,0,0
134402120,-1,0,0,-1,0,2
1714118587,-1,0,0,-1,0,2
121375308,-1,0,0,-1,0,2
793709790,-1,0,55,-1,0,438
1321909686,-1,0,1,-1,0,9
2717199286,-1,0,3,-1,0,93
2891951508,-1,0,0,-1,0,1
526743808,-1,0,1,-1,0,16
913048932,-1,0,20,-1,0,510
355274398,-1,0,36,-1,0,22
1329881004,-1,0,2,-1,0,14
372811751,-1,0,13,-1,0,5
411490646,-1,0,19,-1,0,88
2797884314,-1,0,5,-1,0,32
2206548778,-1,0,2,-1,0,1
966010309,-1,0,3,-1,0,14
372346934,-1,0,0,-1,0,0
180667689,-1,0,1,-1,0,1
2959810724,-1,0,2,-1,0,43
1238173962,-1,0,0,-1,0,0
899607906,-1,0,0,-1,0,0
536472496,-1,0,2,-1,0,0
327773871,-1,0,0,-1,0,3
2912993064,-1,0,1,-1,0,0
707563894,-1,0,0,-1,0,1
2498086176,-1,0,0,-1,0,0
506654263,-1,0,2,-1,0,13
337637983,-1,0,8485,-1,0,20
2742960370,-1,0,0,-1,0,0
157040388,-1,0,6,-1,0,1
1036359337,-1,0,1235,-1,0,29
620083169,-1,0,0,-1,0,14
1884473407,-1,0,325,-1,0,1606
2419765832,-1,0,0,-1,0,0
1347644376,-1,0,7,-1,0,41
1686971882,-1,0,0,-1,0,1
2412757878,-1,0,0,-1,0,0
227651006,-1,0,25,-1,0,0
2416465755,-1,0,2,-1,0,44
2793987499,-1,0,2,-1,0,26
2336663785,-1,0,3,-1,0,56
1690509372,-1,0,0,-1,0,0
617566382,-1,0,6,-1,0,6
128423259,-1,0,50,-1,0,40
2842755777,-1,0,5,-1,0,2
2939615148,-1,0,0,-1,0,6
1847199762,-1,0,0,-1,0,5
1343323742,-1,0,0,-1,0,1
215838448,-1,0,7,-1,0,0
1699101056,-1,0,171,-1,0,211
2895022126,-1,0,1,-1,0,0
598313130,-1,0,0,-1,0,0
2160887768,-1,0,14,-1,0,3
1260977292,-1,0,0,-1,0,0
249936067,-1,0,0,-1,0,0
602679581,-1,0,4,-1,0,6
1928997181,-1,0,1,-1,0,1
2724721244,-1,0,1,-1,0,6
2346941263,-1,0,2,-1,0,3
310478951,-1,0,0,-1,0,0
246322342,-1,0,63,-1,0,327
200925744,-1,0,3,-1,0,11
332902529,-1,0,50,-1,0,85
214157960,-1,0,19,-1,0,1
2871507182,-1,0,0,-1,0,0
1148717005,-1,0,118,-1,0,290
319233544,-1,0,157,-1,0,185
84185646,-1,0,0,-1,0,2
2935597413,-1,0,0,-1,0,2
23226990,-1,0,16,-1,0,3
2908779806,-1,0,17,-1,0,27
2918531754,-1,0,131,-1,0,9
1588549176,-1,0,1,-1,0,1
69444007,-1,0,0,-1,0,10
31979672,-1,0,4,-1,0,30
2464543771,-1,0,0,-1,0,0
194300666,-1,0,9,-1,0,30
358231089,-1,0,1,-1,0,14
2558549191,-1,0,0,-1,0,2
1223389910,-1,0,0,-1,0,0
521490583,-1,0,0,-1,0,0
728119742,-1,0,0,-1,0,4
1611535590,-1,0,0,-1,0,7
997647060,-1,0,0,-1,0,0
2818292435,-1,0,0,-1,0,0
413044532,-1,0,0,-1,0,0
815216340,-1,0,0,-1,0,0
400047627,-1,0,1,-1,0,6
2378725460,-1,0,0,-1,0,0
403584154,-1,0,110,-1,0,58
296738842,-1,0,1,-1,0,1
1499687610,-1,0,0,-1,0,3
2219930665,-1,0,2,-1,0,13
1642749595,-1,0,1,-1,0,59
293560693,-1,0,250,-1,0,261
1308044461,-1,0,0,-1,0,2
547318863,-1,0,35,-1,0,134
2389427214,-1,0,1,-1,0,13
600489200,-1,0,0,-1,0,10
165332890,-1,0,2,-1,0,0
1628301386,-1,0,3,-1,0,35
73717857,-1,0,3,-1,0,0
1097615070,-1,0,0,-1,0,0
89074338,-1,0,3,-1,0,19
1042827578,-1,0,1,-1,0,23
1101916891,-1,0,0,-1,0,3
90441508,-1,0,0,-1,0,20
1286667055,-1,0,3,-1,0,0
1030616203,-1,0,201,-1,0,295
2953814805,-1,0,0,-1,0,0
2811569143,-1,0,15,-1,0,59
1246994946,-1,0,5,-1,0,3
1936113619,-1,0,0,-1,0,3
2253569155,-1,0,13,-1,0,311
201176287,-1,0,5,-1,0,33
1313529781,-1,0,731,-1,0,713
1264203492,-1,0,5,-1,0,39
1147308421,-1,0,0,-1,0,0
2939991560,-1,0,3,-1,0,18
1210005427,-1,0,4,-1,0,126
2746242333,-1,0,0,-1,0,0
1249880118,-1,0,44,-1,0,0
1167029456,-1,0,192,-1,0,361
265273806,-1,0,1,-1,0,0
467770747,-1,0,0,-1,0,22
1516056420,-1,0,3,-1,0,1
251087414,-1,0,26,-1,0,166
2365495153,-1,0,0,-1,0,5
1648982202,-1,0,0,-1,0,28
1937801430,-1,0,0,-1,0,2
1569792980,-1,0,1,-1,0,45
193606396,-1,0,1,-1,0,1
88411379,-1,0,0,-1,0,0
2827696704,-1,0,1,-1,0,10
1511710152,-1,0,0,-1,0,0
599952796,-1,0,1,-1,0,12
1064290410,-1,0,1,-1,0,6
364658255,-1,0,33,-1,0,174
319616411,-1,0,189,-1,0,61
121145396,-1,0,3,-1,0,12
1139490541,-1,0,0,-1,0,0
320883155,-1,0,562,-1,0,375
1497544658,-1,0,32,-1,0,163
415723354,-1,0,9,-1,0,40
1092968569,-1,0,0,-1,0,0
2355524369,-1,0,5,-1,0,158
144873418,-1,0,2019,-1,0,504
385635644,-1,0,0,-1,0,8
553509619,-1,0,1,-1,0,13
935474886,-1,0,1,-1,0,3
531997628,-1,0,79,-1,0,95
621777194,-1,0,39,-1,0,137
389357767,-1,0,149,-1,0,304
564873201,-1,0,11,-1,0,30
176949524,-1,0,0,-1,0,0
2784424077,-1,0,5,-1,0,155
431243956,-1,0,1,-1,0,0
59389256,-1,0,0,-1,0,0
2535619590,-1,0,2,-1,0,51
72258073,-1,0,9,-1,0,73
1089506874,-1,0,0,-1,0,1
234670505,-1,0,1,-1,0,0
2612670241,-1,0,43,-1,0,94
33793641,-1,0,8,-1,0,8
2269189150,-1,0,7,-1,0,30
2760040285,-1,0,0,-1,0,0
925234886,-1,0,39,-1,0,90
2595181734,-1,0,3,-1,0,41
545781937,-1,0,1,-1,0,36
2174843758,-1,0,2,-1,0,25
1545986388,-1,0,1,-1,0,10
608476100,-1,0,2,-1,0,10
575041376,-1,0,0,-1,0,0
760901006,-1,0,4,-1,0,13
2750310124,-1,0,0,-1,0,0
2420448762,-1,0,0,-1,0,3
1352202115,-1,0,0,-1,0,0
1958319930,-1,0,0,-1,0,0
383090941,-1,0,0,-1,0,0
573357378,-1,0,0,-1,0,0
1405856460,-1,0,0,-1,0,0
343374874,-1,0,0,-1,0,2
905449279,-1,0,1,-1,0,9
615376543,-1,0,61,-1,0,286
812249215,-1,0,0,-1,0,5
2180652185,-1,0,0,-1,0,0
52775985,-1,0,2062,-1,0,2934
1634087461,-1,0,0,-1,0,13
2282808265,-1,0,6,-1,0,33
313921878,-1,0,0,-1,0,0
555631328,-1,0,0,-1,0,1
62971120,-1,0,42,-1,0,359
157649230,-1,0,1,-1,0,1
1099595419,-1,0,13,-1,0,8
556854103,-1,0,27,-1,0,232
115174720,-1,0,8,-1,0,0
448018875,-1,0,0,-1,0,0
2213841511,-1,0,0,-1,0,8
1245215833,-1,0,0,-1,0,0
121142860,-1,0,1,-1,0,14
1100187427,-1,0,0,-1,0,0
990557948,-1,0,0,-1,0,0
283728135,-1,0,11,-1,0,6
1405841912,-1,0,18,-1,0,88
2581178516,-1,0,102,-1,0,330
91966566,-1,0,0,-1,0,0
1582421071,-1,0,3,-1,0,4
2449886216,-1,0,0,-1,0,2
267995722,-1,0,21,-1,0,27
235385609,-1,0,2,-1,0,7
2562062180,-1,0,0,-1,0,0
2488540500,-1,0,2,-1,0,11
2943044356,-1,0,12,-1,0,57
284605478,-1,0,2,-1,0,2
42261230,-1,0,2,-1,0,20
59651276,-1,0,1,-1,0,0
1033893476,-1,0,0,-1,0,0
2652510886,-1,0,0,-1,0,1
1342801195,-1,0,7,-1,0,11
593330689,-1,0,1,-1,0,4
2689663179,-1,0,1,-1,0,17
452960854,-1,0,4,-1,0,8
1630118532,-1,0,0,-1,0,0
265803527,-1,0,304,-1,0,320
2421647730,-1,0,2,-1,0,14
2721852095,-1,0,0,-1,0,12
790225394,-1,0,0,-1,0,9
1653984450,-1,0,5,-1,0,0
363577441,-1,0,1,-1,0,0
2780576541,-1,0,1,-1,0,15
1382728687,-1,0,0,-1,0,10
2482198244,-1,0,266,-1,0,604
2383510068,-1,0,0,-1,0,4
2917435608,-1,0,0,-1,0,1
1689308418,-1,0,0,-1,0,1
153852553,-1,0,1,-1,0,1
494528715,-1,0,0,-1,0,9
136186449,-1,0,53,-1,0,51
62103371,-1,0,22,-1,0,34
295761890,-1,0,0,-1,0,0
2999418474,-1,0,0,-1,0,0
333661929,-1,0,0,-1,0,0
344009426,-1,0,0,-1,0,5
1243184959,-1,0,0,-1,0,0
590698381,-1,0,0,-1,0,0
96682465,-1,0,2,-1,0,0
2554587662,-1,0,1,-1,0,0
42057782,-1,0,3,-1,0,25
197257898,-1,0,33,-1,0,34
2863312834,-1,0,2,-1,0,12
2170813682,-1,0,34,-1,0,95
2388991722,-1,0,38,-1,0,303
2762378939,-1,0,0,-1,0,6
535788461,-1,0,34,-1,0,105
408340540,-1,0,0,-1,0,2
295410161,-1,0,0,-1,0,3
1384093111,-1,0,2,-1,0,69
523566921,-1,0,0,-1,0,0
925593440,-1,0,21,-1,0,56
1656842868,-1,0,17,-1,0,1038
2245894525,-1,0,0,-1,0,0
327436820,-1,0,1,-1,0,4
18039222,-1,0,1,-1,0,0
2281517476,-1,0,1,-1,0,30
66799890,-1,0,0,-1,0,0
122956624,-1,0,2,-1,0,13
2936416501,-1,0,0,-1,0,0
2164585164,-1,0,1,-1,0,18
1480648357,-1,0,0,-1,0,19
348619492,-1,0,0,-1,0,0
2959537804,-1,0,1,-1,0,6
361796206,-1,0,3,-1,0,0
1105383967,-1,0,3,-1,0,179
947805253,-1,0,0,-1,0,0
2149296389,-1,0,0,-1,0,3
2346407953,-1,0,12,-1,0,17
531391744,-1,0,1,-1,0,0
381088174,-1,0,1,-1,0,10
2165764747,-1,0,0,-1,0,0
374972747,-1,0,0,-1,0,0
2981223597,-1,0,448,-1,0,788
1621889095,-1,0,0,-1,0,0
306739492,-1,0,0,-1,0,0
227302313,-1,0,2,-1,0,7
964253694,-1,0,5,-1,0,26
1732754612,-1,0,1,-1,0,4
923995255,-1,0,0,-1,0,0
1302362660,-1,0,0,-1,0,11
2273775254,-1,0,2,-1,0,21
1872771326,-1,0,1,-1,0,0
56411394,-1,0,9,-1,0,3
1286817372,-1,0,0,-1,0,0
993128425,-1,0,1683,-1,0,2433
577154673,-1,0,0,-1,0,0
1143979730,-1,0,0,-1,0,44
547401116,-1,0,0,-1,0,2
585370068,-1,0,2,-1,0,13
2695635492,-1,0,0,-1,0,6
493634446,-1,0,91,-1,0,152
2430227196,-1,0,0,-1,0,11
1390310552,-1,0,629,-1,0,705
880304936,-1,0,10,-1,0,55
17157908,-1,0,21,-1,0,16
1419620588,-1,0,19,-1,0,52
1707891170,-1,0,1,-1,0,1
802987393,-1,0,3,-1,0,0
2408205498,-1,0,5,-1,0,20
128416066,-1,0,11,-1,0,110
1672688898,-1,0,0,-1,0,15
2170565323,-1,0,0,-1,0,7
946910648,-1,0,1,-1,0,14
2984248368,-1,0,217,-1,0,1399
714797751,-1,0,0,-1,0,0
2974268819,-1,0,21,-1,0,152
563277099,-1,0,5,-1,0,27
503081174,-1,0,5,-1,0,19
1155753176,-1,0,0,-1,0,1
30016610,-1,0,2,-1,0,4
1924128590,-1,0,0,-1,0,5
313506886,-1,0,0,-1,0,0
1092671114,-1,0,0,-1,0,1
581050899,-1,0,0,-1,0,7
2671007446,-1,0,1,-1,0,8
1355760338,-1,0,0,-1,0,1
375555098,-1,0,0,-1,0,0
1451771270,-1,0,16,-1,0,151
2349429276,-1,0,88,-1,0,99
2893978145,-1,0,0,-1,0,2
457196035,-1,0,0,-1,0,0
1216400364,-1,0,13,-1,0,283
1911032102,-1,0,1,-1,0,1
54967213,-1,0,1,-1,0,6
1174138952,-1,0,0,-1,0,2
325548959,-1,0,2,-1,0,9
518072852,-1,0,0,-1,0,10
1527688340,-1,0,0,-1,0,0
371392960,-1,0,0,-1,0,4
249838283,-1,0,2,-1,0,36
68357634,-1,0,18,-1,0,165
718824687,-1,0,91,-1,0,126
238508892,-1,0,29,-1,0,29
460250359,-1,0,393,-1,0,339
303950155,-1,0,0,-1,0,0
2804275125,-1,0,0,-1,0,9
2817689245,-1,0,46,-1,0,74
365528772,-1,0,18,-1,0,438
2215561729,-1,0,0,-1,0,11
47675910,-1,0,1471,-1,0,252
1499084335,-1,0,3,-1,0,11
280122692,-1,0,3,-1,0,1
2575017105,-1,0,0,-1,0,1
2391295127,-1,0,0,-1,0,0
98777447,-1,0,237,-1,0,415
991111183,-1,0,3,-1,0,12
221427444,-1,0,0,-1,0,0
727705273,-1,0,1,-1,0,6
460578252,-1,0,0,-1,0,0
1025074212,-1,0,2,-1,0,14
2934907925,-1,0,0,-1,0,2
2907758201,-1,0,0,-1,0,0
278488143,-1,0,4,-1,0,4
955347534,-1,0,1,-1,0,6
1192894087,-1,0,30,-1,0,126
2842855802,-1,0,8,-1,0,0
2786879285,-1,0,0,-1,0,20
1475401350,-1,0,2,-1,0,5
619509201,-1,0,4,-1,0,52
442131101,-1,0,49,-1,0,79
2910686299,-1,0,2,-1,0,9
2828671126,-1,0,0,-1,0,0
2956442418,-1,0,12,-1,0,87
111419775,-1,0,0,-1,0,1
89295421,-1,0,128,-1,0,291
2186972845,-1,0,1086,-1,0,0
503868118,-1,0,0,-1,0,9
1463647531,-1,0,0,-1,0,6
2799962640,-1,0,0,-1,0,2
1495827529,-1,0,1,-1,0,29
473383651,-1,0,0,-1,0,2
244993882,-1,0,15,-1,0,52
393686671,-1,0,2,-1,0,5
138435116,-1,0,1,-1,0,10
455793519,-1,0,0,-1,0,0
531504404,-1,0,0,-1,0,0
2309917255,-1,0,2,-1,0,0
515654980,-1,0,0,-1,0,0
2377036552,-1,0,2,-1,0,0
2576792030,-1,0,3,-1,0,18
2892048482,-1,0,2,-1,0,5
2985296256,-1,0,0,-1,0,0
702379690,-1,0,93,-1,0,150
1034798790,-1,0,19,-1,0,88
574346643,-1,0,4,-1,0,8
490091357,-1,0,4,-1,0,34
1565172770,-1,0,22,-1,0,27
10789622,-1,0,297,-1,0,446
1093995230,-1,0,7,-1,0,29
2777247086,-1,0,29,-1,0,196
2499618160,-1,0,0,-1,0,0
318096121,-1,0,14,-1,0,15
1219567494,-1,0,0,-1,0,5
1321236126,-1,0,1,-1,0,0
860538608,-1,0,3,-1,0,25
1587507662,-1,0,0,-1,0,7
1633205023,-1,0,0,-1,0,1
1321000058,-1,0,15,-1,0,193
2540341127,-1,0,0,-1,0,0
255107010,-1,0,1,-1,0,1
2232323870,-1,0,0,-1,0,0
475230578,-1,0,0,-1,0,16
799942315,-1,0,1,-1,0,0
619915468,-1,0,0,-1,0,0
456594170,-1,0,17,-1,0,18
380642910,-1,0,7,-1,0,7
507239556,-1,0,4,-1,0,7
705410254,-1,0,0,-1,0,24
494756126,-1,0,3,-1,0,6
2845264649,-1,0,0,-1,0,0
2229035089,-1,0,0,-1,0,0
114719797,-1,0,0,-1,0,0
2868084877,-1,0,0,-1,0,0
1705246064,-1,0,0,-1,0,1
1414855236,-1,0,0,-1,0,0
2407251223,-1,0,1,-1,0,1
285443192,-1,0,0,-1,0,2
887555754,-1,0,0,-1,0,0
60008883,-1,0,6,-1,0,23
1000886881,-1,0,4,-1,0,8
174984964,-1,0,1,-1,0,0
